PaperId,Abstract
f86825df78fd74fcfe2e496791bf7e6b2905044d,
04301cbea4a460fde8923125788cf13e21d161b8,"Peripheral blood LAG+CD8+ T cells are more commonly identified in immunotherapy-treated patients with cancer who have less favorable outcomes. Pinpointing checkpoint response Immune checkpoint inhibitors can aid the immune system of some to effectively attack tumors, but identifying those patients for whom they will be effective is still a challenge. Arora et al. investigated the abundances of different types of immune cells in the peripheral blood of patients with cancer who had better or worse outcomes after immunotherapy treatment. They found that a LAG-3+CD8+ T cell population correlated with poorer outcome after immune checkpoint blockade treatment in a cohort of patients with melanoma and in an independent cohort treated for urothelial carcinoma, suggesting a potential way to identify patients who will respond to checkpoint inhibitors. Immune checkpoint blocking antibodies are a cornerstone in cancer treatment; however, they benefit only a subset of patients and biomarkers to guide immune checkpoint blockade (ICB) treatment choices are lacking. We designed this study to identify blood-based correlates of clinical outcome in ICB-treated patients. We performed immune profiling of 188 ICB-treated patients with melanoma using multiparametric flow cytometry to characterize immune cells in pretreatment peripheral blood. A supervised statistical learning approach was applied to a discovery cohort to classify phenotypes and determine their association with survival and treatment response. We identified three distinct immune phenotypes (immunotypes), defined in part by the presence of a LAG-3+CD8+ T cell population. Patients with melanoma with a LAG+ immunotype had poorer outcomes after ICB with a median survival of 22.2 months compared to 75.8 months for those with the LAG− immunotype (P = 0.031). An independent cohort of 94 ICB-treated patients with urothelial carcinoma was used for validation where LAG+ immunotype was significantly associated with response (P = 0.007), survival (P < 0.001), and progression-free survival (P = 0.004). Multivariate Cox regression and stratified analyses further showed that the LAG+ immunotype was an independent marker of outcome when compared to known clinical prognostic markers and previously described markers for the clinical activity of ICB, PD-L1, and tumor mutation burden. The pretreatment peripheral blood LAG+ immunotype detects patients who are less likely to benefit from ICB and suggests a strategy for identifying actionable immune targets for further investigation."
0a4e18c8c27bf61f4665fb4d156564b878c638fe,"356154 Background: Combinations of immune checkpoint inhibitors (CPI) blocking PD-1 and CTLA-4 or BRAF/MEK inhibitors have both shown significant antitumor efficacy and overall survival (OS) benefit in patients (pts) with BRAFV600-mutant metastatic melanoma (MM), leading to broad regulatory approval. Little prospective data exists to guide the choice of one over the other as initial therapy or the preferred treatment sequence in this population. The DREAMseq Trial was designed to compare the efficacy and toxicity of the sequence of nivolumab/ipilimumab (N/I) followed by dabrafenib/trametinib (D/T) to the converse sequence. Methods: Eligible pts with treatment-naive BRAFV600-mutant MM were stratified by ECOG Performance Status (PS) 0 or 1 and LDH level and randomized 1:1 to receive Step 1 with either N/I (Arm A) or D/T (Arm B) and at disease progression (PD) were enrolled in Step 2 receiving the alternate therapy, D/T (Arm C) or N/I (Arm D), respectively. Pts received N (1mg/kg)/I (3 mg/kg) q3 wks x 4 doses followed by N 240 IV q2 wks for up to 72 wks (Arms A and D) or D 150 mg po BID and T 2 mg po qD until PD (Arms B and C). In 2019, investigators were given the option to use alternate induction dosing of N (3mg/kg)/I (1 mg/kg) q3 wks x 4 doses for Arms A and D. Cycles were every 6 wks and imaging was obtained at baseline and q12 wks on each arm. Primary endpoint was 2-year OS. At the 4th Interim Analysis with 59% of pts being 2 yrs from enrollment, the DSMC and NCI CTEP recommended halting accrual and releasing the data. Results: Beginning 7/2015, 265 out of a proposed 300 pts were enrolled (133 Arm A and 132 Arm B). Median age was 61 (25-85) and 63% were male. Demographics for Arm A and B were balanced with 67% PS 0 and 60% with normal LDH. As of 7/16/21, at a median follow-up of 27.7 mos, 27 pts had switched to Arm C and 46 to Arm D. Overall Grade 3+ toxicity was 60% in Arm A and 52% in Arm B. Grade 5 treatment-related AEs included 2 on Arm A and 1 on Arm C. ORR to date is: Arm A 46% (52/113), Arm B 43% (49/114), Arm C 48% (11/23) and Arm D 30% (8/27). 37/42 assessed pts in Arm A and 19/37 in Arm B remain in response. Median DOR: Arm A- Not reached; Arm B-12.7 mos (95% CI: 8.2, -) (p <0.001). There were 100 deaths (Arm A to C- 38/Arm B to D- 62). 2-yr OS rate for those starting with Arm A was 72% (95% CI: 62-81%) and for Arm B 52% (95% CI: 42-62%) (log-rank p= 0.0095). PFS showed a trend in favor of Arm A (log-rank p=0.054). Both the PFS and OS curves show a biphasic pattern with Arm B being above Arm A until 6 and 10 mos, respectively. For the 115 pts with documented progression on Step 1 (Arm A-44/Arm B-71), 60 (52%) had registered for Step 2. The principal reason for not enrolling on Step 2 was death from PD within 6 mos (Arm A:15/23; Arm B: 25/32). Conclusions: For pts with advanced BRAFV600-mutant MM, the treatment sequence beginning with the CPI combination of N/I resulted in superior OS, which became evident at 10 mos, with longer Step 1 DOR and more ongoing responses than the treatment sequence beginning with D/T. Clinical trial information: NCT02224781."
0ee5f4b768e1ae6d48e4487b0a91b740ec80f20b,"9534 Background: A subset of melanoma patients treated with ICB (ipilimumab [ipi], nivolumab [nivo], pembrolizumab [pembro] or nivo+ipi) will experience durable responses. While five-year survival rates have been reported for patients treated with ICB on clinical trials, little is known about the clinical characteristics, survival past five years, and patterns of late relapse of long-term survivors. Methods: We retrospectively reviewed all patients treated at Memorial Sloan Kettering for unresectable stage III/IV melanoma who survived at least five years following their first dose of ICB (N = 151). Demographics, disease characteristics, and nature of progression were examined. Overall survival (OS) was calculated from 5 years post-ICB. Time to Treatment failure (TTF) was calculated conditionally from 5 years out until next therapy, progression, or death. Results: Of the 151 long-term survivors, median age at first ICB treatment was 62 years (range 22-83), with 101 (66.9%) male and 50 (33.1%) female patients. Stage at first ICB treatment was unresectable stage III (26, 17.2%), M1a (21,13.9%), M1b (39, 25.8%), M1c (52, 34.4%), M1d (13, 8.6%). Melanoma subtype was cutaneous (122, 80.8%), unknown primary (24, 15.9%), mucosal (3, 2%), and acral (2, 1.3%). First ICB was ipi (108, 71.5%), PD-1 (nivo or pembro) (5, 3.3%), and nivo+ipi (37, 24.5%). The best overall response to first ICB was CR (76, 50.3%), PR (27, 17.9%), SD (16, 10.6%) and PD (32, 21.2%). Of the patients who progressed after initial ICB, 38 received subsequent systemic treatment as follows: PD-(L)1 in 20 (53%), BRAF ± MEK in 9 (23.7%), ipi in 7 (18.4%), and chemotherapy in 2 (5.3%). Median duration of follow-up among survivors (N = 138) was 93 months (range 60-192). From 5 years post-ICB, 85% (95% CI: 73-92%) survived an additional 5 years. In those who made it to 5 years without treatment failure (N = 72), the probability of remaining failure-free was 92% (95% CI: 86-99%) at 7 years. Of the 151 patients, only 4 patients (2.6%) experienced disease progression after 5 years. Three patients had radiographic or pathologic disease progression in the lymph nodes and one in the subcutaneous tissue. No patients progressed in the lungs, visceral organs, or CNS after 5 years. At time of analysis, 13 (8.6%) patients died after 5 years post ICB, none died of progressive melanoma. 6 patients died of unknown causes, 2 died of other causes, and 5 died of other non-melanoma cancer-related causes. Conclusions: Patients who survive five years after their initial immunotherapy have excellent overall survival and treatment failure-free survival. Given the anxiety surrounding survivorship and late progression, long-term survivors should be reassured of their excellent prognosis. These data suggest that aggressive follow-up schedules and imaging of melanoma patients after 5 years of survival may not be required."
23963943131e09b0a7c7ab3bb6f92943d74f3fb0,
3c02c29bc861f9de465db6134d87d78bbdcbf0ef,
3cdf50965929e5077c0d798a22fcf48a43ed5c2a,
3d1a5fa65cf8106f26bc9d225a62390c014cb45c,"Targeted immune-based therapies such as adoptive T cell transfer (ACT) are often ineffective because tumors evolve over time and under selective pressure display antigen loss variant clones. A classic example in melanoma is de-differentiation and loss of expression of antigenic proteins. Therapies that activate multiple branches of the immune system may eliminate such escape variantsHere we show that melanoma-specific CD4+ ACT therapy in combination with OX40 co-stimulation or CTLA-4 blockade can eradicate large melanoma tumors with clonal escape variants.Early on-target recognition of melanoma antigens by adoptively transferred tumor-specific CD4+ T cells was required. Surprisingly, however, complete tumor eradication was partially dependent on neutrophils. Supporting these findings, extensive neutrophil activation and neutrophil extracellular traps were found in mouse tumors and in biopsies of melanoma patients treated with immune checkpoint blockade.Our findings uncover a novel interplay between T cells mediating the initial tumor- and tissue-specific immune response, and neutrophils mediating tumor destruction of antigen loss variants.All tissues were collected at MSKCC following study protocol approval by the MSKCC Institutional Review Board. All mouse procedures were performed in accordance with institutional protocol guidelines at Memorial Sloan-Kettering Cancer Center (MSKCC) under an approved protocol."
42f9dc4324dd87ace322eac508bff26f70f608b8,"The majority of JAK2V617F-negative myeloproliferative neoplasms (MPN) have disease-initiating frameshift mutations in calreticulin (CALR) resulting in a common novel C-terminal mutant fragment (CALRMUT), representing an attractive source of neoantigens for cancer vaccines. However, studies have shown that CALRMUT-specific T cells are rare in CALRMUT MPN patients, but the underlying reasons for this phenomenon are unknown. We speculate that this is due to an increased chance of immune-mediated tumor rejection by individuals expressing one of these MHC-I alleles such that the disease never clinically manifests. As a consequence of this MHC-I allele restriction, we reasoned that CALRMUT MPN patients would not efficiently respond to cancer vaccines composed of the CALRMUT neoantigen, but could do so when immunized with a properly epitope-optimized CALRMUT heteroclitic peptide vaccine approach.We examined MHC-I allele frequency in CALRMUT MPN patients from two independent cohorts to identify under-represented MHC-I alleles. These MHC-I alleles were assessed for their ability to bind to CALRMUT-derived peptides using NetMHC and were subsequently validated experimentally in healthy donors and in CALRMUT MPN patients having received a CALRMUT cancer vaccine (clinical trial NCT03566446) to determine if these MHC-I were potentiating immunogenicity against the CALRMUT antigen. Epitope-optimized heteroclitic variants of the CALRMUT neoantigen were identified and tested experimentally in vitro in human PBMCs and in vivo in mice for their ability to mount an immune response against the non-modified CALRMUT neoantigen.We observed that MHC-I alleles that present CALRMUT neoepitopes with high affinity are under-represented in CALRMUT MPN patients. Heteroclitic CALRMUT peptides specifically designed for CALRMUT MPN patient MHC-I alleles efficiently elicited a cross-reactive CD8+ T cell response in human PBMC samples otherwise unable to respond to the matched weakly immunogenic CALRMUT native peptides. We also modeled this effect in mice and observed that C57BL/6J mice, which are unable to mount an immune response to the human CALRMUT fragment, can mount a cross-reactive CD8+ T cell response against a CALRMUT-derived peptide upon heteroclitic peptide immunization and this was further amplified by combining the heteroclitic peptide vaccine with blockade of the immune checkpoint molecule PD-1.Our study shows that MHC-I alleles able to present CALRMUT neoepitopes are under-represented in CALRMUT MPN patients, demonstrating that MHC-I haplotype is a major mechanism of passive immune-evasion in CALRMUT MPN. However, we show that a cancer vaccine composed of heteroclitic variants of the CALRMUT antigen could overcome this limitation.Approval was obtained for the use of patient-derived specimens and access to clinical data extracted from patient charts by the Institutional Review Boards at Memorial Sloan Kettering Cancer Center, the Dana-Farber Cancer Institute and the Massachusetts General Hospital, as well as by the Danish Regional Science Ethics Committee."
4827e61266ec8569023db500bfd4c27856a23f55,
535cd1375b7c15bc3a32e0cc0cd256ebb67120c8,"e18541 Background: With increasing numbers of newly approved cancer immunotherapy regimens, research is needed to understand whether these costly treatments are equally used by all patients who could benefit from them. The aim of this systematic review was to identify variables linked to whether patients diagnosed with cancer were treated with checkpoint inhibitors and chimeric antigen receptor (CAR) T-cell therapy. Methods: Using the PICO (Patient, Intervention, Comparison, Outcome) framework, we conducted a systematic review searching Medline (New PubMed), Embase.com, and the Cochrane Library (Wiley) for papers published in English between January 1, 1997 and July 27, 2020. Inclusion criteria were: 1) primary, peer-reviewed research article; and 2) article reported variables associated with whether patients were treated with checkpoint inhibitors or CAR T-cell therapy. Seven coders independently reviewed titles, abstracts, full texts, and extracted data. The systematic review adhered to PRISMA (Preferred Reporting Items for Systematic Reviews and Meta-Analyses) guidelines. Results: In total, 5958 titles and abstracts and 134 full texts were screened. Sixteen studies were included in final analyses. All were conducted in the United States using data from national databases (N = 15) or electronic medical records (N = 1). Eleven were cross-sectional, and 5 were cohort studies. Studies looked at melanoma (N = 10), non-small cell lung cancer (N = 3), renal cell carcinoma (N = 2), colorectal cancer (N = 1), prostate cancer (N = 1), and hepatobiliary cancer (N = 1). Studies looked at nivolumab (N = 1), pembrolizumab (N = 1), ipilimumab (N = 1), and sipuleucel-T, (N = 1), and 12 studies did not specify medication names. Treatment facility characteristics (N = 9), geographic location within the United States (N = 1), locale classification (N = 2), distance to treatment facility (N = 2), insurance type (N = 9), age (N = 7), race (N = 5), sex (N = 1), income (N = 4), neighborhood educational attainment (N = 2), comorbidities (N = 6), disease stage (N = 1), metastases (N = 3), clinical trial participation (N = 1), recency of diagnosis (N = 2), other treatments received (N = 3), and lesion characteristics (N = 1) were reported to be associated with whether patients were treated with checkpoint inhibitors or CAR T-cell therapy. Other studies found that insurance type (N = 1), race (N = 3), sex (N = 1), other treatments received (N = 1), and lesion characteristics (N = 1) were not associated with receiving checkpoint inhibitors or CAR T-cell therapy. Conclusions: Findings provide evidence of disparate access to checkpoint inhibitors and CAR T-cell therapy. More studies are necessary to thoroughly understand how the factors highlighted in our findings intersect to create and maintain disparities in cancer treatment. This level of information is necessary to create interventions that promote equitable access to novel cancer immunotherapies."
5b4d0ec4b8a1ff67d71698a525fd8ce485c25425,
60355b4571500b5202c5ccee07e85da31dda9134,"Background: Current treatment guidelines for IMDC recommend steroids as first-line therapy, followed by SITs (infliximab or vedolizumab) for refractory cases. We aimed to compare the efficacy of these two SITs and their impact on cancer outcomes. 
 
Methods: We performed a multicenter, retrospective observational cohort study of patients with IMDC who received SITs following steroids from 2016 to 2020. Patients’ demographic, clinical, and overall survival data were collected and analyzed. 
 
Findings: A total of 184 patients (62 vedolizumab, 94 infliximab, 28 both) were included. The efficacy of achieving clinical remission of IMDC was similar (89% vs 88%, P =0.79) between the two groups. Compared with infliximab group, vedolizumab group had a shorter steroid exposure (35 vs. 50 days, P <0·001), less hospitalizations (16% vs. 28%, P =0·005), and a shorter hospital stay (median 10·5 vs. 13·5 days, P =0·043), but a longer time to clinical response (17.5 vs. 13 days, P =0·012). Longer durations of immune checkpoint inhibitors (ICIs) treatment (OR 1·01, P =0·004) and steroid use (OR 1·02, P =0·043), and infliximab use alone (OR 2·51, P =0·039) were associated with higher IMDC recurrence. Furthermore, vedolizumab alone ( P =0·027), ≥3 doses of SIT ( P =0·011), and fewer steroid tapering attempts ( P =0·012) were associated with favorable overall survival. 
 
Interpretation: Treatment with vedolizumab as compared to infliximab for IMDC led to comparable IMDC response rates, shorter duration of steroid use and fewer hospitalizations, though with slightly longer time to IMDC response. Vedolizumab treatment also associated with lower rates of cancer progression and better overall survival. 
 
Funding: None to declare 
 
Declaration of Interest: None to declare 
 
Ethical Approval: The ethics approval of this study was granted by the IRB committee at the University of Texas MD Anderson Cancer Center and Memorial Sloan Kettering Cancer Center. The 
consent was waived for this study. The datasets used and analyzed during the current study are available from the corresponding author on reasonable request."
651c1da28af116d383ecf9ed64a16c32a5ae35ac,
695edc606ea9252cd9ee6a7076de113da36cd315,"Cancer patients have increased morbidity and mortality from Coronavirus Disease 2019 (COVID-19), but the underlying immune mechanisms are unknown. In a cohort of 100 cancer patients hospitalized for COVID-19 at the University of Pennsylvania Health System, we found that patients with hematologic cancers had a significantly higher mortality relative to patients with solid cancers after accounting for confounders including ECOG performance status and active cancer status. We performed flow cytometric and serologic analyses of 106 cancer patients and 113 non-cancer controls from two additional cohorts at Penn and Memorial Sloan Kettering Cancer Center. Patients with solid cancers exhibited an immune phenotype similar to non-cancer patients during acute COVID-19 whereas patients with hematologic cancers had significant impairment of B cells and SARS-CoV-2-specific antibody responses. High dimensional analysis of flow cytometric data revealed 5 distinct immune phenotypes. An immune phenotype characterized by CD8 T cell depletion was associated with a high viral load and the highest mortality of 71%, among all cancer patients. In contrast, despite impaired B cell responses, patients with hematologic cancers and preserved CD8 T cells had a lower viral load and mortality. These data highlight the importance of CD8 T cells in acute COVID-19, particularly in the setting of impaired humoral immunity. Further, depletion of B cells with anti-CD20 therapy resulted in almost complete abrogation of SARS-CoV-2-specific IgG and IgM antibodies, but was not associated with increased mortality compared to other hematologic cancers, when adequate CD8 T cells were present. Finally, higher CD8 T cell counts were associated with improved overall survival in patients with hematologic cancers. Thus, CD8 T cells likely compensate for deficient humoral immunity and influence clinical recovery of COVID-19. These observations have important implications for cancer and COVID-19-directed treatments, immunosuppressive therapies, and for understanding the role of B and T cells in acute COVID-19."
700ff9062d4793784a5f5e31f54af25f6b11a65a,
70d2f0a2d21d534d63cfcef391754cd19bdfc027,"Visual Abstract There is a need for in vivo diagnostic imaging probes that can noninvasively measure tumor-infiltrating CD8+ leukocytes. Such imaging probes could be used to predict early response to cancer immunotherapy, help select effective single or combination immunotherapies, and facilitate the development of new immunotherapies or immunotherapy combinations. This study was designed to optimize conditions for performing CD8 PET imaging with 89Zr-Df-IAB22M2C and determine whether CD8 PET imaging could provide a safe and effective noninvasive method of visualizing the whole-body biodistribution of CD8+ leukocytes. Methods: We conducted a phase 1 first-in-humans PET imaging study using an anti-CD8 radiolabeled minibody, 89Zr-Df-IAB22M2C, to detect whole-body and tumor CD8+ leukocyte distribution in patients with metastatic solid tumors. Patients received 111 MBq of 89Zr-Df-IAB22M2C followed by serial PET scanning over 5–7 d. A 2-stage design included a dose-escalation phase and a dose-expansion phase. Biodistribution, radiation dosimetry, and semiquantitative evaluation of 89Zr-Df-IAB22M2C uptake were performed in all patients. Results: Fifteen subjects with metastatic melanoma, non–small cell lung cancer, and hepatocellular carcinoma were enrolled. No drug-related adverse events or abnormal laboratory results were noted except for a transient increase in antidrug antibodies in 1 subject. 89Zr-Df-IAB22M2C accumulated in tumors and CD8-rich tissues (e.g., spleen, bone marrow, nodes), with maximum uptake at 24–48 h after injection and low background activity in CD8-poor tissues (e.g., muscle and lung). Radiotracer uptake in tumors was noted in 10 of 15 subjects, including 7 of 8 subjects on immunotherapy, 1 of 2 subjects on targeted therapy, and 2 of 5 treatment-naïve subjects. In 3 patients with advanced melanoma or hepatocellular carcinoma on immunotherapy, posttreatment CD8 PET/CT scans demonstrated increased 89Zr-Df-IAB22M2C uptake in tumor lesions, which correlated with response. Conclusion: CD8 PET imaging with 89Zr-Df-IAB22M2C is safe and has the potential to visualize the whole-body biodistribution of CD8+ leukocytes in tumors and reference tissues, and may predict early response to immunotherapy."
725f1f4af561906ceec8971488aee422b83bfac4,
72ad32bf38a594697891d6492c72a9e1682839c5,
8368a2d2a861158b92e377dd544fac38b8e28c1c,
8eb80550029469c3bf5f91b1ad6a4d46886285d0,"Only a subset of cancer patients responds to checkpoint blockade inhibition in the clinic. Strategies to overcome resistance are promising areas of investigation. Targeting glucocorticoid-induced tumor necrosis factor receptor–related protein (GITR) has shown efficacy in preclinical models, but GITR engagement is ineffective in controlling advanced, poorly immunogenic tumors, such as B16 melanoma, and has not yielded benefit in clinical trials. The alkylating agent cyclophosphamide (CTX) depletes regulatory T cells (Tregs), expands tumor-specific effector T cells (Teffs) via homeostatic proliferation, and induces immunogenic cell death. GITR agonism has an inhibitory effect on Tregs and activates Teffs. We therefore hypothesized that CTX and GITR agonism would promote effective antitumor immunity. Here we show that the combination of CTX and GITR agonism controlled tumor growth in clinically relevant mouse models. Mechanistically, we show that the combination therapy caused tumor cell death, clonal expansion of highly active CD8+ T cells, and depletion of Tregs by activation-induced cell death. Control of tumor growth was associated with the presence of an expanded population of highly activated, tumor-infiltrating, oligoclonal CD8+ T cells that led to a diminished TCR repertoire. Our studies show that the combination of CTX and GITR agonism is a rational chemoimmunotherapeutic approach that warrants further clinical investigation."
9bbff56f320a9117372f18adb2b5b972c708129e,
9cb30a130a86c3710a53bd877b9ca777c3f983f2,
afc60f372d968b2ae005e3c244b2d3314fda2347,"ABSTRACT Ipilimumab (IPI) can enhance immunity to the cancer-testis antigen NY-ESO-1. A clinical trial was designed to assess safety, immunogenicity, and clinical responses with IPI + NY-ESO-1 vaccines and effects on the tumor microenvironment (TME). Patients with measurable NY-ESO-1+ tumors were enrolled among three arms: A) IPI + NY-ESO-1 protein + poly-ICLC (pICLC) + incomplete Freund’s adjuvant (IFA); B) IPI + NY-ESO-1 overlapping long peptides (OLP) + pICLC + IFA; and C) IPI + NY-ESO-1 OLP + pICLC. Clinical responses were assessed by irRC. T cell and Ab responses were assessed by ex vivo IFN-gamma ELIspot and ELISA. Tumor biopsies pre- and post-treatment were evaluated for immune infiltrates. Eight patients were enrolled: 5, 2, and 1 in Arms A-C, respectively. There were no DLTs. Best clinical responses were SD (4) and PD (4). T-cell and antibody (Ab) responses to NY-ESO-1 were detected in 6 (75%) and 7 (88%) patients, respectively, and were associated with SD. The breadth of Ab responses was greater for patients with SD than PD (p = .036). For five patients evaluable in the TME, treatment was associated with increases in proliferating (Ki67+) CD8+ T cells and decreases in RORγt+ CD4+ T cells. T cell densities increased for those with SD. Detection of T cell responses to NY-ESO-1 ex vivo in most patients suggests that IPI may have enhanced those responses. Proliferating intratumoral CD8+ T cells increased after vaccination plus IPI suggesting favorable impact of IPI plus NY-ESO-1 vaccines on the TME. List of Abbreviations: Ab = antibody; CTCAE = NCI Common Terminology Criteria for Adverse Events; DHFR/DHRP = dihydrofolate reductase; DLT = Dose-limiting toxicity; ELISA = enzyme-linked immunosorbent assay; IFA = incomplete Freund’s adjuvant (Montanide ISA-51); IFNγ = Interferon gamma; IPI = Ipilimumab; irRC = immune-related response criteria; mIFH = multispectral immunofluorescence histology; OLP = NY-ESO-1 overlapping long peptides; PBMC = peripheral blood mononuclear cells; PD = Progressive disease; pICLC = poly-ICLC (Hiltonol), a TLR3/MDA-5 agonist; RLT = Regimen-limiting Toxicity; ROI = regions of interest; RT = room temperature; SAE = serious adverse event; SD = stable disease; TEAE = treatment-emergent adverse events; TLR = toll-like receptor; TME = tumor microenvironment; TRAE = treatment-related adverse events."
b1470e9dd447614d93591ee765504e812631e801,"Background In melanoma patients who progress after prior ipilimumab/nivolumab (ipi/nivo) combination immunotherapy, there is no information regarding the risks and benefits of reinduction ipi/nivo. Methods This was a retrospective review of 26 melanoma patients treated at Memorial Sloan Kettering Cancer Center (MSKCC) since 2012 who received reinduction ipi/nivo at least 6 months following completion of an initial course of ipi/nivo. We collected data on demographics, genetics, immune-related adverse events (irAEs), best overall responses (BORs), time to treatment failure (TTF) and overall survival (OS). Results The BOR rate (complete response+partial response) was 74% (95% CI 52% to 90%) after the first course of ipi/nivo but only 23% (95% CI 8% to 45%)) after reinduction. Response to reinduction did not correlate with response to the initial course. Among the 16 patients who had an objective response to the first course, only four (25%) responded to reinduction. Of five patients who did not respond to the first course, one responded to reinduction. For all patients, median TTF was 5.3 months after reinduction; TTF was shorter for reinduction than for the first course in 85% of patients. Median OS from reinduction was 8.4 months; estimated 2-year OS was 18%. Although reinduction was associated with fewer irAEs than the initial course of ipi/nivo (58% of patients vs 85% of patients in the initial course), eight (31%) patients experienced at least one new irAE after the second course. Conclusions BOR rate and TTF were markedly less favorable after reinduction with ipi/nivo than after the initial course of ipi/nivo. Reinduction ipi/nivo was associated with frequent irAEs although less frequent than for the initial course."
bf4a244f5fc736d99329925c44c99ddcabe448c0,"Purpose: Cutaneous and unknown primary melanomas frequently harbor alterations that activate the MAPK pathway. Whether MAPK driver detection beyond BRAF V600 is clinically relevant in the checkpoint inhibitor era is unknown. Experimental Design: Patients with melanoma were prospectively offered tumor sequencing of 341–468 genes. Oncogenic alterations in 28 RTK-RAS-MAPK pathway genes were used to construct MAPK driver groups. Time to treatment failure (TTF) was determined for patients who received first-line programmed cell death protein 1 (PD-1) monotherapy, nivolumab plus ipilimumab, or subsequent genomically matched targeted therapies. A Cox proportional hazards model was constructed for TTF using driver group and clinical variables. Results: A total of 670 of 696 sequenced melanomas (96%) harbored an oncogenic RTK-RAS-MAPK pathway alteration; 33% had ≥1 driver. Nine driver groups varied by clinical presentation and mutational burden. TTF of PD-1 monotherapy (N = 181) varied by driver, with worse outcomes for NRAS Q61 and BRAF V600 versus NF1 or other alterations (median 4.2, 7.5, 22, and not reached; P < 0.0001). Driver group remained significant, independent of tumor mutational burden and clinical features. TTF did not vary by driver for nivolumab plus ipilimumab (N = 141). Among 172 patients with BRAF V600 wild-type melanoma who progressed on checkpoint blockade, 27 were treated with genomically matched therapy, and eight (30%) derived clinical benefit lasting ≥6 months. Conclusions: Targeted capture multigene sequencing can detect oncogenic RTK-RAS-MAPK pathway alterations in almost all cutaneous and unknown primary melanomas. TTF of PD-1 monotherapy varies by mechanism of ERK activation. Oncogenic kinase fusions can be successfully targeted in immune checkpoint inhibitor–refractory melanoma."
ce6f8ca77c6b84e197805f252c3c970b54ad8a3c,
cf613dcfc6d3fddbf325f1991487c4780e1c85b1,"Background Protein or peptide-based subunit vaccines are promising platforms for combating human cancers and infectious diseases. However, one primary concern regarding subunit vaccines is the relatively weak immune responses induced by proteins or peptides. Therefore, developing novel and effective vaccine adjuvants is critical for the success of subunit vaccines. Modified vaccinia virus (MVA) is a safe and effective vaccine against smallpox and monkeypox. In this study, we explored the potential of heat-inactivated MVA (heat-iMVA) as a novel vaccine adjuvant. Methods We co-administered heat-iMVA with a model antigen, chicken ovalbumin (OVA), either intramuscularly or subcutaneously twice, two weeks apart, and analyzed anti-OVA specific CD8+ and CD4+ T cells in the spleens and skin draining lymph nodes (dLNs) and serum anti-OVA IgG1 and IgG2c antibodies. We also compared the adjuvanticity of heat-iMVA with several known vaccine adjuvants, including complete Freund’s adjuvant (CFA) and AddaVax, an MF59-like preclinical grade nano-emulsion. In addition, we tested whether co-administration of heat-iMVA plus tumor neoantigen peptides or irradiated tumor cells improves antitumor efficacy in a B16-F10 therapeutic vaccination model. Using Stimulator of Interferon Genes (STING) or Batf3-deficient mice, we evaluated the contribution of the STING pathway and Batf3-dependent CD103+/CD8α DCs in heat-iMVA-induced immunity. Results Co-administration of protein- or peptide-based immunogens with heat-iMVA dramatically enhances Th1-biased cellular and humoral immune responses. This adjuvant effect of heat-iMVA is dependent on the STING-mediated cytosolic DNA-sensing pathway, and the antigen-specific CD8+ T cell response requires Batf3-dependent CD103+/CD8α+ dendritic cells (DCs). Heat-iMVA infection of bone marrow-derived DCs (BMDCs) promoted antigen cross-presentation, whereas live MVA infection did not. RNA-seq analyses revealed that heat-iMVA is a more potent activator of the STING pathway than live MVA. Additionally, combining tumor neoantigen peptides or irradiated tumor cells with heat-iMVA delayed tumor growth and extended the median survival in B16-F10 therapeutic vaccination models. Conclusions Heat-iMVA induces type I interferon (IFN) production and antigen cross-presentation via a STING-dependent mechanism in DCs. Co-administration of heat-iMVA with peptide antigen generates strong Th1-biased cellular and humoral immunity. Collectively, our results demonstrate that heat-iMVA is a safe and potent vaccine adjuvant."
